   8.9041178e-03   9.9366483e+00
   8.9569216e-03   9.6357401e+00
   9.0097254e-03   9.9893570e+00
   9.0625291e-03   1.0215556e+01
   9.1153329e-03   1.0152345e+01
   9.1681367e-03   1.0381886e+01
   9.2209405e-03   9.8949830e+00
   9.2737442e-03   9.7156196e+00
   9.3265480e-03   9.4832746e+00
   9.3793518e-03   9.4026368e+00
   9.4321556e-03   9.1022467e+00
   9.4849594e-03   9.3221230e+00
   9.5377631e-03   9.5010467e+00
   9.5905669e-03   9.8761522e+00
   9.6433707e-03   9.6771286e+00
   9.6961745e-03   9.7122075e+00
   9.7489782e-03   9.3895110e+00
   9.8017820e-03   9.1191868e+00
   9.8545858e-03   9.6429437e+00
   9.9073896e-03   9.4864038e+00
   9.9601933e-03   9.5666466e+00
   1.0012997e-02   9.5708189e+00
   1.0065801e-02   9.2173824e+00
   1.0118605e-02   9.0089089e+00
   1.0171408e-02   9.0847298e+00
   1.0224212e-02   9.1800648e+00
   1.0277016e-02   9.1330755e+00
   1.0329820e-02   8.7944299e+00
   1.0382624e-02   8.8050424e+00
   1.0435427e-02   9.0589420e+00
   1.0488231e-02   8.7629658e+00
   1.0541035e-02   8.9433460e+00
   1.0593839e-02   9.4082386e+00
   1.0646642e-02   8.8539313e+00
   1.0699446e-02   8.7398753e+00
   1.0752250e-02   9.0634307e+00
   1.0805054e-02   9.4197598e+00
   1.0857857e-02   9.0804845e+00
   1.0910661e-02   8.8844183e+00
   1.0963465e-02   8.6168383e+00
   1.1016269e-02   9.2440603e+00
   1.1069073e-02   9.8074613e+00
   1.1121876e-02   9.1771603e+00
   1.1174680e-02   9.4444015e+00
   1.1227484e-02   9.7311634e+00
   1.1280288e-02   9.4424532e+00
   1.1333091e-02   9.3458319e+00
   1.1385895e-02   9.3020490e+00
   1.1438699e-02   9.3669204e+00
   1.1491503e-02   9.2939538e+00
   1.1544306e-02   8.9240233e+00
   1.1597110e-02   9.4467706e+00
   1.1649914e-02   9.0509319e+00
   1.1702718e-02   9.2389111e+00
   1.1755521e-02   9.7351554e+00
   1.1808325e-02   9.6209462e+00
   1.1861129e-02   9.6610491e+00
   1.1913933e-02   9.3356844e+00
   1.1966737e-02   9.5916231e+00
   1.2019540e-02   1.0096217e+01
   1.2072344e-02   1.0056624e+01
   1.2125148e-02   9.5386599e+00
   1.2177952e-02   9.5682007e+00
   1.2230755e-02   9.8238641e+00
   1.2283559e-02   9.5979313e+00
   1.2336363e-02   9.6857146e+00
   1.2389167e-02   9.6035139e+00
   1.2441970e-02   9.5574852e+00
   1.2494774e-02   1.0126635e+01
   1.2547578e-02   1.0199637e+01
   1.2600382e-02   1.0160784e+01
   1.2653185e-02   1.0649834e+01
   1.2705989e-02   1.0984029e+01
   1.2758793e-02   1.1137190e+01
   1.2811597e-02   1.1360160e+01
   1.2864400e-02   1.1001394e+01
   1.2917204e-02   1.0722802e+01
   1.2970008e-02   1.0957823e+01
   1.3022812e-02   1.1044545e+01
   1.3075615e-02   1.0969137e+01
   1.3128419e-02   1.0854970e+01
   1.3181223e-02   1.0922374e+01
   1.3234027e-02   1.0885088e+01
   1.3286830e-02   1.0904011e+01
   1.3339634e-02   1.0929961e+01
   1.3392438e-02   1.1261423e+01
   1.3445242e-02   1.1100322e+01
   1.3498046e-02   1.1091848e+01
   1.3550849e-02   1.0906378e+01
   1.3603653e-02   1.1091760e+01
   1.3656457e-02   1.1384425e+01
   1.3709261e-02   1.1230031e+01
   1.3762064e-02   1.0979467e+01
   1.3814868e-02   1.1350052e+01
   1.3867672e-02   1.1482236e+01
   1.3920476e-02   1.1832512e+01
   1.3973279e-02   1.1923098e+01
   1.4026083e-02   1.1958193e+01
   1.4078887e-02   1.1918628e+01
   1.4131691e-02   1.2135902e+01
   1.4184494e-02   1.2315929e+01
   1.4237298e-02   1.2191914e+01
   1.4290102e-02   1.2238139e+01
   1.4342905e-02   1.2364457e+01
   1.4395709e-02   1.2486237e+01
   1.4448513e-02   1.2615627e+01
   1.4501317e-02   1.3011561e+01
   1.4554120e-02   1.2772337e+01
   1.4606924e-02   1.2817192e+01
   1.4659728e-02   1.3102041e+01
   1.4712532e-02   1.3583804e+01
   1.4765335e-02   1.3497906e+01
   1.4818139e-02   1.3731863e+01
   1.4870943e-02   1.3528966e+01
   1.4923747e-02   1.3710996e+01
   1.4976550e-02   1.3576589e+01
   1.5029354e-02   1.3920812e+01
   1.5082158e-02   1.4270036e+01
   1.5134962e-02   1.4191453e+01
   1.5187765e-02   1.4309913e+01
   1.5240569e-02   1.4545759e+01
   1.5293373e-02   1.4420513e+01
   1.5346177e-02   1.4834292e+01
   1.5398980e-02   1.4958041e+01
   1.5451784e-02   1.5079537e+01
   1.5504588e-02   1.5520337e+01
   1.5557392e-02   1.5407040e+01
   1.5610195e-02   1.5444488e+01
   1.5662999e-02   1.5827975e+01
   1.5715803e-02   1.5983282e+01
   1.5768607e-02   1.6465919e+01
   1.5821410e-02   1.6665256e+01
   1.5874214e-02   1.6303770e+01
   1.5927018e-02   1.6760219e+01
   1.5979821e-02   1.6704691e+01
   1.6032625e-02   1.6863311e+01
   1.6085429e-02   1.7273440e+01
   1.6138233e-02   1.7506730e+01
   1.6191036e-02   1.7472441e+01
   1.6243840e-02   1.7884253e+01
   1.6296644e-02   1.8164242e+01
   1.6349448e-02   1.8883189e+01
   1.6402251e-02   1.8539727e+01
   1.6455055e-02   1.8580681e+01
   1.6507859e-02   1.8570198e+01
   1.6560662e-02   1.9390155e+01
   1.6613466e-02   2.0044414e+01
   1.6666270e-02   1.9969010e+01
   1.6719074e-02   2.0905805e+01
   1.6771877e-02   2.1193747e+01
   1.6824681e-02   2.1554499e+01
   1.6877485e-02   2.2278664e+01
   1.6930289e-02   2.2767452e+01
   1.6983092e-02   2.3021635e+01
   1.7035896e-02   2.3567483e+01
   1.7088700e-02   2.4804140e+01
   1.7141503e-02   2.5480443e+01
   1.7194307e-02   2.6340819e+01
   1.7247111e-02   2.7570608e+01
   1.7299915e-02   2.9356917e+01
   1.7352718e-02   3.1747847e+01
   1.7405522e-02   3.5068800e+01
   1.7458326e-02   4.0012508e+01
   1.7511130e-02   4.9439793e+01
   1.7563933e-02   6.6074324e+01
   1.7616737e-02   9.4376849e+01
   1.7669541e-02   1.4243679e+02
   1.7722344e-02   2.0514139e+02
   1.7775148e-02   2.7301256e+02
   1.7827952e-02   3.3126375e+02
   1.7880756e-02   3.5021000e+02
   1.7933559e-02   3.4196467e+02
   1.7986363e-02   3.1779715e+02
   1.8039167e-02   2.8459108e+02
   1.8091970e-02   2.4952276e+02
   1.8144774e-02   2.1209460e+02
   1.8197578e-02   1.7347971e+02
   1.8250382e-02   1.4034949e+02
   1.8303185e-02   1.1528655e+02
   1.8355989e-02   9.4916597e+01
   1.8408793e-02   7.9393843e+01
   1.8461596e-02   6.8515895e+01
   1.8514400e-02   6.1183516e+01
   1.8567204e-02   5.6443820e+01
   1.8620008e-02   5.2688714e+01
   1.8672811e-02   5.0059094e+01
   1.8725615e-02   4.8604493e+01
   1.8778419e-02   4.8114876e+01
   1.8831222e-02   4.7279418e+01
   1.8884026e-02   4.7352792e+01
   1.8936830e-02   4.7483941e+01
   1.8989634e-02   4.8119933e+01
   1.9042437e-02   4.9539934e+01
   1.9095241e-02   5.1027743e+01
   1.9148045e-02   5.3039245e+01
   1.9200848e-02   5.5144258e+01
   1.9253652e-02   5.7205527e+01
   1.9306456e-02   6.0190728e+01
   1.9359259e-02   6.4112968e+01
   1.9412063e-02   6.8896308e+01
   1.9464867e-02   7.6369146e+01
   1.9517671e-02   8.7188865e+01
   1.9570474e-02   1.0461570e+02
   1.9623278e-02   1.3359408e+02
   1.9676082e-02   1.8475660e+02
   1.9728885e-02   2.6949915e+02
   1.9781689e-02   4.0597217e+02
   1.9834493e-02   5.9041187e+02
   1.9887296e-02   7.9512593e+02
   1.9940100e-02   9.4725927e+02
   1.9992904e-02   1.0055900e+03
   2.0045708e-02   9.8600560e+02
   2.0098511e-02   9.2891256e+02
   2.0151315e-02   8.4062298e+02
   2.0204119e-02   7.4201180e+02
   2.0256922e-02   6.3567339e+02
   2.0309726e-02   5.2414933e+02
   2.0362530e-02   4.2054274e+02
   2.0415333e-02   3.3531977e+02
   2.0468137e-02   2.6605684e+02
   2.0520941e-02   2.1454694e+02
   2.0573744e-02   1.7227007e+02
   2.0626548e-02   1.4255072e+02
   2.0679352e-02   1.1998004e+02
   2.0732156e-02   1.0376243e+02
   2.0784959e-02   9.1363219e+01
   2.0837763e-02   8.1845340e+01
   2.0890567e-02   7.5269584e+01
   2.0943370e-02   6.9906083e+01
   2.0996174e-02   6.6041942e+01
   2.1048978e-02   6.2936190e+01
   2.1101781e-02   6.1115123e+01
   2.1154585e-02   5.9297986e+01
   2.1207389e-02   5.9114210e+01
   2.1260192e-02   5.9976160e+01
   2.1312996e-02   6.1814299e+01
   2.1365800e-02   6.5167191e+01
   2.1418603e-02   7.1675951e+01
   2.1471407e-02   8.1694519e+01
   2.1524211e-02   1.0063640e+02
   2.1577015e-02   1.3548281e+02
   2.1629818e-02   1.9553004e+02
   2.1682622e-02   2.9204559e+02
   2.1735426e-02   4.1873292e+02
   2.1788229e-02   5.6868052e+02
   2.1841033e-02   6.8009801e+02
   2.1893837e-02   7.4636042e+02
   2.1946640e-02   7.4255184e+02
   2.1999444e-02   6.9625327e+02
   2.2052248e-02   6.2746546e+02
   2.2105051e-02   5.5604899e+02
   2.2157855e-02   4.7749533e+02
   2.2210659e-02   3.9473618e+02
   2.2263462e-02   3.1839557e+02
   2.2316266e-02   2.5395642e+02
   2.2369070e-02   2.0094491e+02
   2.2421873e-02   1.5889369e+02
   2.2474677e-02   1.2624077e+02
   2.2527481e-02   1.0056243e+02
   2.2580284e-02   8.2508396e+01
   2.2633088e-02   6.8188295e+01
   2.2685892e-02   5.7772024e+01
   2.2738695e-02   4.9748245e+01
   2.2791499e-02   4.3846551e+01
   2.2844303e-02   3.9256757e+01
   2.2897106e-02   3.5981575e+01
   2.2949910e-02   3.3066862e+01
   2.3002714e-02   3.0821967e+01
   2.3055517e-02   2.8776174e+01
   2.3108321e-02   2.6944055e+01
   2.3161125e-02   2.6047788e+01
   2.3213928e-02   2.4609830e+01
   2.3266732e-02   2.3584377e+01
   2.3319536e-02   2.2319724e+01
   2.3372339e-02   2.1497997e+01
   2.3425143e-02   2.0567293e+01
   2.3477947e-02   1.9988337e+01
   2.3530750e-02   1.9294300e+01
   2.3583554e-02   1.8957020e+01
   2.3636358e-02   1.8704754e+01
   2.3689161e-02   1.8083372e+01
   2.3741965e-02   1.7737367e+01
   2.3794769e-02   1.7426733e+01
   2.3847572e-02   1.6964458e+01
   2.3900376e-02   1.6600722e+01
   2.3953179e-02   1.6237977e+01
   2.4005983e-02   1.6040681e+01
   2.4058787e-02   1.5798780e+01
   2.4111590e-02   1.5629749e+01
   2.4164394e-02   1.5873103e+01
   2.4217198e-02   1.5155489e+01
   2.4270001e-02   1.4767065e+01
   2.4322805e-02   1.4504815e+01
   2.4375609e-02   1.4389107e+01
   2.4428412e-02   1.4421750e+01
   2.4481216e-02   1.3999463e+01
   2.4534020e-02   1.3871778e+01
   2.4586823e-02   1.3684862e+01
   2.4639627e-02   1.3800184e+01
   2.4692431e-02   1.3696994e+01
   2.4745234e-02   1.3286862e+01
   2.4798038e-02   1.3097344e+01
   2.4850841e-02   1.2894594e+01
   2.4903645e-02   1.3077537e+01
   2.4956449e-02   1.3189572e+01
   2.5009252e-02   1.2786903e+01
   2.5062056e-02   1.2413194e+01
   2.5114860e-02   1.2864812e+01
   2.5167663e-02   1.2703844e+01
   2.5220467e-02   1.2559705e+01
   2.5273271e-02   1.2985938e+01
   2.5326074e-02   1.2834495e+01
   2.5378878e-02   1.2749821e+01
   2.5431681e-02   1.2476133e+01
   2.5484485e-02   1.2513882e+01
   2.5537289e-02   1.2366235e+01
   2.5590092e-02   1.2408543e+01
   2.5642896e-02   1.2634616e+01
   2.5695700e-02   1.2282317e+01
   2.5748503e-02   1.2296978e+01
   2.5801307e-02   1.2276615e+01
   2.5854111e-02   1.2048235e+01
   2.5906914e-02   1.2170127e+01
   2.5959718e-02   1.1871903e+01
   2.6012521e-02   1.2115114e+01
   2.6065325e-02   1.1841971e+01
   2.6118129e-02   1.1981091e+01
   2.6170932e-02   1.1999656e+01
   2.6223736e-02   1.2050097e+01
   2.6276540e-02   1.2013741e+01
   2.6329343e-02   1.1710033e+01
   2.6382147e-02   1.1992107e+01
   2.6434950e-02   1.1902649e+01
   2.6487754e-02   1.1799628e+01
   2.6540558e-02   1.1836276e+01
   2.6593361e-02   1.1526766e+01
   2.6646165e-02   1.1613215e+01
   2.6698968e-02   1.1619591e+01
   2.6751772e-02   1.1763404e+01
   2.6804576e-02   1.1926549e+01
   2.6857379e-02   1.1938371e+01
   2.6910183e-02   1.2090522e+01
   2.6962987e-02   1.1899062e+01
   2.7015790e-02   1.1857857e+01
   2.7068594e-02   1.2012588e+01
   2.7121397e-02   1.1812331e+01
   2.7174201e-02   1.1865806e+01
   2.7227005e-02   1.1900710e+01
   2.7279808e-02   1.2118301e+01
   2.7332612e-02   1.2171835e+01
   2.7385415e-02   1.2163032e+01
   2.7438219e-02   1.2179614e+01
   2.7491023e-02   1.1944579e+01
   2.7543826e-02   1.2374116e+01
   2.7596630e-02   1.2484943e+01
   2.7649433e-02   1.2338350e+01
   2.7702237e-02   1.2531965e+01
   2.7755041e-02   1.2798354e+01
   2.7807844e-02   1.2436138e+01
   2.7860648e-02   1.2747039e+01
   2.7913451e-02   1.2753667e+01
   2.7966255e-02   1.3154745e+01
   2.8019059e-02   1.3187999e+01
   2.8071862e-02   1.3007445e+01
   2.8124666e-02   1.3295705e+01
   2.8177469e-02   1.3547759e+01
   2.8230273e-02   1.3506552e+01
   2.8283077e-02   1.3549444e+01
   2.8335880e-02   1.3723559e+01
   2.8388684e-02   1.3875927e+01
   2.8441487e-02   1.3529927e+01
   2.8494291e-02   1.3465097e+01
   2.8547095e-02   1.3850059e+01
   2.8599898e-02   1.3926308e+01
   2.8652702e-02   1.4044322e+01
   2.8705505e-02   1.3785028e+01
   2.8758309e-02   1.3873564e+01
   2.8811113e-02   1.4108120e+01
   2.8863916e-02   1.3971727e+01
   2.8916720e-02   1.4142241e+01
   2.8969523e-02   1.3842266e+01
   2.9022327e-02   1.3959693e+01
   2.9075130e-02   1.4162573e+01
   2.9127934e-02   1.3995375e+01
   2.9180738e-02   1.4054864e+01
   2.9233541e-02   1.4095361e+01
   2.9286345e-02   1.4286636e+01
   2.9339148e-02   1.4601354e+01
   2.9391952e-02   1.4789921e+01
   2.9444756e-02   1.4962374e+01
   2.9497559e-02   1.5094451e+01
   2.9550363e-02   1.5057165e+01
   2.9603166e-02   1.5080228e+01
   2.9655970e-02   1.5214725e+01
   2.9708773e-02   1.5398696e+01
   2.9761577e-02   1.5964042e+01
   2.9814381e-02   1.5973128e+01
   2.9867184e-02   1.6126753e+01
   2.9919988e-02   1.6264592e+01
   2.9972791e-02   1.6438790e+01
   3.0025595e-02   1.6654021e+01
   3.0078398e-02   1.6967523e+01
   3.0131202e-02   1.7258848e+01
   3.0184006e-02   1.7399308e+01
   3.0236809e-02   1.7934368e+01
   3.0289613e-02   1.8613553e+01
   3.0342416e-02   1.8805042e+01
   3.0395220e-02   1.9554786e+01
   3.0448023e-02   2.0704623e+01
   3.0500827e-02   2.1992703e+01
   3.0553630e-02   2.4277915e+01
   3.0606434e-02   2.6898974e+01
   3.0659238e-02   3.1548170e+01
   3.0712041e-02   3.8412073e+01
   3.0764845e-02   4.8265312e+01
   3.0817648e-02   6.0313194e+01
   3.0870452e-02   7.3497778e+01
   3.0923255e-02   8.5634327e+01
   3.0976059e-02   9.3134201e+01
   3.1028862e-02   9.6247587e+01
   3.1081666e-02   9.5679499e+01
   3.1134470e-02   9.4319189e+01
   3.1187273e-02   9.1100490e+01
   3.1240077e-02   8.6617042e+01
   3.1292880e-02   8.0546756e+01
   3.1345684e-02   7.3976937e+01
   3.1398487e-02   6.7531577e+01
   3.1451291e-02   6.1220932e+01
   3.1504094e-02   5.5579027e+01
   3.1556898e-02   5.0835035e+01
   3.1609701e-02   4.8022828e+01
   3.1662505e-02   4.5856110e+01
   3.1715309e-02   4.4756494e+01
   3.1768112e-02   4.5417402e+01
   3.1820916e-02   4.8386136e+01
   3.1873719e-02   5.4405605e+01
   3.1926523e-02   6.3974289e+01
   3.1979326e-02   8.0273270e+01
   3.2032130e-02   1.0445432e+02
   3.2084933e-02   1.3440988e+02
   3.2137737e-02   1.6660776e+02
   3.2190540e-02   1.9333021e+02
   3.2243344e-02   2.1095595e+02
   3.2296147e-02   2.1782433e+02
   3.2348951e-02   2.1536122e+02
   3.2401755e-02   2.0719728e+02
   3.2454558e-02   1.9569972e+02
   3.2507362e-02   1.8215555e+02
   3.2560165e-02   1.6854071e+02
   3.2612969e-02   1.5238881e+02
   3.2665772e-02   1.3651672e+02
   3.2718576e-02   1.2063796e+02
   3.2771379e-02   1.0704055e+02
   3.2824183e-02   9.6237258e+01
   3.2876986e-02   8.6890688e+01
   3.2929790e-02   8.0504225e+01
   3.2982593e-02   7.7821781e+01
   3.3035397e-02   7.8847169e+01
   3.3088200e-02   8.5170403e+01
   3.3141004e-02   9.7312696e+01
   3.3193807e-02   1.1887241e+02
   3.3246611e-02   1.4988676e+02
   3.3299414e-02   1.9019724e+02
   3.3352218e-02   2.3219231e+02
   3.3405021e-02   2.7052482e+02
   3.3457825e-02   2.9589730e+02
   3.3510628e-02   3.0601020e+02
   3.3563432e-02   3.0213009e+02
   3.3616235e-02   2.9056732e+02
   3.3669039e-02   2.7417952e+02
   3.3721842e-02   2.5627300e+02
   3.3774646e-02   2.3365240e+02
   3.3827449e-02   2.0902861e+02
   3.3880253e-02   1.8305626e+02
   3.3933056e-02   1.5892402e+02
   3.3985860e-02   1.3626908e+02
   3.4038663e-02   1.1602731e+02
   3.4091467e-02   9.9018285e+01
   3.4144270e-02   8.4159034e+01
   3.4197074e-02   7.2947591e+01
   3.4249877e-02   6.3476492e+01
   3.4302681e-02   5.5752614e+01
   3.4355484e-02   5.0216172e+01
   3.4408288e-02   4.5679202e+01
   3.4461091e-02   4.1913115e+01
   3.4513895e-02   3.9263669e+01
   3.4566698e-02   3.6222746e+01
   3.4619502e-02   3.4220825e+01
   3.4672305e-02   3.2894810e+01
   3.4725109e-02   3.1711786e+01
   3.4777912e-02   3.0865191e+01
   3.4830716e-02   2.9858133e+01
   3.4883519e-02   2.9143547e+01
   3.4936323e-02   2.8584963e+01
   3.4989126e-02   2.8406456e+01
   3.5041930e-02   2.8371295e+01
   3.5094733e-02   2.8124511e+01
   3.5147537e-02   2.7945968e+01
   3.5200340e-02   2.8265929e+01
   3.5253144e-02   2.9420101e+01
   3.5305947e-02   3.1087404e+01
   3.5358751e-02   3.4069223e+01
   3.5411554e-02   3.8369155e+01
   3.5464358e-02   4.4868528e+01
   3.5517161e-02   5.5244915e+01
   3.5569965e-02   6.7991763e+01
   3.5622768e-02   8.4557187e+01
   3.5675572e-02   9.9818537e+01
   3.5728375e-02   1.1553244e+02
   3.5781179e-02   1.2395038e+02
   3.5833982e-02   1.2652031e+02
   3.5886785e-02   1.2404369e+02
   3.5939589e-02   1.1972571e+02
   3.5992392e-02   1.1368090e+02
   3.6045196e-02   1.0719140e+02
   3.6097999e-02   9.9278082e+01
   3.6150803e-02   9.0645553e+01
   3.6203606e-02   8.2134993e+01
   3.6256410e-02   7.3468611e+01
   3.6309213e-02   6.4280170e+01
   3.6362017e-02   5.6026435e+01
   3.6414820e-02   4.9395899e+01
   3.6467624e-02   4.3517098e+01
   3.6520427e-02   3.8342345e+01
   3.6573230e-02   3.4111227e+01
   3.6626034e-02   3.0933616e+01
   3.6678837e-02   2.8460130e+01
   3.6731641e-02   2.6436369e+01
   3.6784444e-02   2.4642461e+01
   3.6837248e-02   2.3472387e+01
   3.6890051e-02   2.2082417e+01
   3.6942855e-02   2.1049941e+01
   3.6995658e-02   2.0364878e+01
   3.7048462e-02   1.9627318e+01
   3.7101265e-02   1.9275027e+01
   3.7154068e-02   1.8922210e+01
   3.7206872e-02   1.8335627e+01
   3.7259675e-02   1.8078445e+01
   3.7312479e-02   1.7984094e+01
   3.7365282e-02   1.7557365e+01
   3.7418086e-02   1.6937688e+01
   3.7470889e-02   1.6682149e+01
   3.7523693e-02   1.6566453e+01
   3.7576496e-02   1.6708783e+01
   3.7629299e-02   1.6804045e+01
   3.7682103e-02   1.6226612e+01
   3.7734906e-02   1.6258463e+01
   3.7787710e-02   1.6386186e+01
   3.7840513e-02   1.6094682e+01
   3.7893317e-02   1.6139338e+01
   3.7946120e-02   1.6115232e+01
   3.7998923e-02   1.6387796e+01
   3.8051727e-02   1.6415893e+01
   3.8104530e-02   1.6528555e+01
   3.8157334e-02   1.6286970e+01
   3.8210137e-02   1.6306354e+01
   3.8262941e-02   1.6108344e+01
   3.8315744e-02   1.6278472e+01
   3.8368547e-02   1.6108003e+01
   3.8421351e-02   1.5984709e+01
   3.8474154e-02   1.6041163e+01
   3.8526958e-02   1.5855915e+01
   3.8579761e-02   1.5825373e+01
   3.8632564e-02   1.6011444e+01
   3.8685368e-02   1.5843930e+01
   3.8738171e-02   1.5996928e+01
   3.8790975e-02   1.5950053e+01
   3.8843778e-02   1.5930024e+01
   3.8896582e-02   1.5933580e+01
   3.8949385e-02   1.5801078e+01
   3.9002188e-02   1.6017012e+01
   3.9054992e-02   1.6096019e+01
   3.9107795e-02   1.6229733e+01
   3.9160599e-02   1.6646602e+01
   3.9213402e-02   1.6774841e+01
   3.9266205e-02   1.7224347e+01
   3.9319009e-02   1.7453225e+01
   3.9371812e-02   1.7930996e+01
   3.9424616e-02   1.8289664e+01
   3.9477419e-02   1.9348261e+01
   3.9530222e-02   2.0591844e+01
   3.9583026e-02   2.2463081e+01
   3.9635829e-02   2.4487992e+01
   3.9688633e-02   2.8067983e+01
   3.9741436e-02   3.2931600e+01
   3.9794239e-02   3.9561204e+01
   3.9847043e-02   4.7452657e+01
   3.9899846e-02   5.5800645e+01
   3.9952650e-02   6.2453058e+01
   4.0005453e-02   6.6996882e+01
   4.0058256e-02   6.7777959e+01
   4.0111060e-02   6.7118171e+01
   4.0163863e-02   6.5652310e+01
   4.0216666e-02   6.3537040e+01
   4.0269470e-02   6.1680914e+01
   4.0322273e-02   5.9434920e+01
   4.0375077e-02   5.6728025e+01
   4.0427880e-02   5.4072593e+01
   4.0480683e-02   5.1818534e+01
   4.0533487e-02   5.0339939e+01
   4.0586290e-02   4.9951739e+01
   4.0639094e-02   5.1857585e+01
   4.0691897e-02   5.6762711e+01
   4.0744700e-02   6.5125719e+01
   4.0797504e-02   7.6333308e+01
   4.0850307e-02   8.9799119e+01
   4.0903110e-02   1.0444259e+02
   4.0955914e-02   1.1738487e+02
   4.1008717e-02   1.2513800e+02
   4.1061520e-02   1.2820176e+02
   4.1114324e-02   1.2678496e+02
   4.1167127e-02   1.2420475e+02
   4.1219931e-02   1.1992396e+02
   4.1272734e-02   1.1424545e+02
   4.1325537e-02   1.0725730e+02
   4.1378341e-02   1.0022433e+02
   4.1431144e-02   9.2928743e+01
   4.1483947e-02   8.5254706e+01
   4.1536751e-02   7.7841081e+01
   4.1589554e-02   7.0999669e+01
   4.1642357e-02   6.6140963e+01
   4.1695161e-02   6.2983642e+01
   4.1747964e-02   6.2796005e+01
   4.1800767e-02   6.3101521e+01
   4.1853571e-02   6.4514891e+01
   4.1906374e-02   6.5885924e+01
   4.1959178e-02   6.6692893e+01
   4.2011981e-02   6.5267483e+01
   4.2064784e-02   6.3438550e+01
   4.2117588e-02   6.0776941e+01
   4.2170391e-02   5.8081302e+01
   4.2223194e-02   5.4807972e+01
   4.2275998e-02   5.1580570e+01
   4.2328801e-02   4.7939885e+01
   4.2381604e-02   4.4787272e+01
   4.2434408e-02   4.1458403e+01
   4.2487211e-02   3.7945782e+01
   4.2540014e-02   3.4381616e+01
   4.2592818e-02   3.0798765e+01
   4.2645621e-02   2.8031625e+01
   4.2698424e-02   2.5754198e+01
   4.2751228e-02   2.3574616e+01
   4.2804031e-02   2.1583178e+01
   4.2856834e-02   2.0130362e+01
   4.2909638e-02   1.8808200e+01
   4.2962441e-02   1.7922192e+01
   4.3015244e-02   1.6877053e+01
   4.3068048e-02   1.5896341e+01
   4.3120851e-02   1.5254782e+01
   4.3173654e-02   1.4738252e+01
   4.3226458e-02   1.4437117e+01
   4.3279261e-02   1.4016847e+01
   4.3332064e-02   1.3685501e+01
   4.3384867e-02   1.3426461e+01
   4.3437671e-02   1.3478061e+01
   4.3490474e-02   1.3170700e+01
   4.3543277e-02   1.2981363e+01
   4.3596081e-02   1.2876621e+01
   4.3648884e-02   1.2674007e+01
   4.3701687e-02   1.2479179e+01
   4.3754491e-02   1.2562619e+01
   4.3807294e-02   1.2416395e+01
   4.3860097e-02   1.2327398e+01
